structure,delta,stop_mult,tp_mult,vix_max,skip_bwd,trend_filter,t24,pnl24,pf24,dd24,t25,pnl25,pf25,dd25,pnl_is,pf_min,consistent
put,0.2,2.0,0.5,20.0,True,True,160,4062.51,1.61,-969.89,153,6821.22,1.87,-1053.88,10883.73,1.61,False
put,0.2,2.0,0.5,25.0,False,False,248,6904.18,1.6,-1327.83,230,8361.88,1.55,-2167.41,15266.06,1.55,True
put,0.2,2.0,0.5,25.0,False,True,200,7580.71,2.06,-969.89,178,9118.78,2.02,-1105.51,16699.49,2.02,False
put,0.2,2.0,0.5,25.0,True,False,191,5855.44,1.72,-969.89,204,7614.64,1.59,-2148.54,13470.08,1.59,True
put,0.2,2.0,0.5,25.0,True,True,170,5558.46,1.83,-969.89,169,8693.71,2.05,-1105.51,14252.169999999998,1.83,False
put,0.2,3.0,0.0,0.0,False,False,252,16526.37,2.26,-1415.36,250,23241.49,2.19,-3444.71,39767.86,2.19,True
put,0.2,3.0,0.0,0.0,False,True,200,15380.83,3.07,-823.95,182,21875.05,3.6,-1088.57,37255.88,3.07,False
put,0.2,3.0,0.0,0.0,True,False,191,13623.43,2.67,-873.37,207,21066.36,2.64,-1391.16,34689.79,2.64,True
put,0.2,3.0,0.0,0.0,True,True,170,12939.99,3.06,-823.95,169,19538.1,3.45,-1088.57,32478.089999999997,3.06,False
put,0.2,3.0,0.0,20.0,False,False,227,12014.82,2.0,-1457.84,188,17798.18,2.56,-1667.38,29813.0,2.0,False
put,0.2,3.0,0.0,20.0,False,True,189,12868.24,2.73,-823.95,158,16557.23,3.04,-1088.57,29425.47,2.73,False
put,0.2,3.0,0.0,20.0,True,False,177,10354.83,2.27,-1020.23,181,17797.41,2.69,-1667.38,28152.239999999998,2.27,False
put,0.2,3.0,0.0,20.0,True,True,160,10667.09,2.7,-823.95,153,16241.98,3.11,-1088.57,26909.07,2.7,False
put,0.2,3.0,0.0,25.0,False,False,248,16431.35,2.32,-1415.36,230,23711.56,2.62,-1768.12,40142.91,2.32,True
put,0.2,3.0,0.0,25.0,False,True,200,15380.83,3.07,-823.95,178,20930.75,3.49,-1088.57,36311.58,3.07,False
put,0.2,3.0,0.0,25.0,True,False,191,13623.43,2.67,-873.37,204,21592.56,2.8,-1391.16,35215.990000000005,2.67,True
put,0.2,3.0,0.0,25.0,True,True,170,12939.99,3.06,-823.95,169,19538.1,3.45,-1088.57,32478.089999999997,3.06,False
put,0.2,3.0,0.3,0.0,False,False,252,13527.59,2.13,-1446.58,250,18217.52,1.96,-3826.53,31745.11,1.96,False
put,0.2,3.0,0.3,0.0,False,True,200,13231.95,3.06,-800.45,182,17531.71,3.25,-1122.11,30763.66,3.06,False
put,0.2,3.0,0.3,0.0,True,False,191,11468.82,2.59,-852.84,207,16602.28,2.36,-1478.67,28071.1,2.36,True
put,0.2,3.0,0.3,0.0,True,True,170,11205.72,3.08,-800.45,169,15696.58,3.13,-1122.11,26902.3,3.08,False
put,0.2,3.0,0.3,20.0,False,False,227,9770.1,1.89,-1875.84,188,14232.5,2.32,-1710.52,24002.6,1.89,False
put,0.2,3.0,0.3,20.0,False,True,189,11137.65,2.74,-800.45,158,13341.31,2.78,-1122.11,24478.96,2.74,False
put,0.2,3.0,0.3,20.0,True,False,177,8720.0,2.21,-1090.48,181,14388.81,2.46,-1563.02,23108.809999999998,2.21,False
put,0.2,3.0,0.3,20.0,True,True,160,9299.82,2.73,-800.45,153,13125.82,2.85,-1122.11,22425.64,2.73,False
put,0.2,3.0,0.3,25.0,False,False,248,13332.7,2.17,-1446.58,230,18570.87,2.33,-1549.51,31903.57,2.17,True
put,0.2,3.0,0.3,25.0,False,True,200,13231.95,3.06,-800.45,178,16792.88,3.16,-1122.11,30024.83,3.06,False
put,0.2,3.0,0.3,25.0,True,False,191,11468.82,2.59,-852.84,204,17212.11,2.52,-1291.0,28680.93,2.52,True
put,0.2,3.0,0.3,25.0,True,True,170,11205.72,3.08,-800.45,169,15696.58,3.13,-1122.11,26902.3,3.08,False
put,0.2,3.0,0.5,0.0,False,False,252,9789.43,1.9,-1542.49,250,11716.98,1.66,-3586.59,21506.41,1.66,False
put,0.2,3.0,0.5,0.0,False,True,200,9942.67,2.7,-900.19,182,12223.01,2.62,-1197.62,22165.68,2.62,False
put,0.2,3.0,0.5,0.0,True,False,191,7917.75,2.12,-907.45,207,10993.75,1.94,-1241.19,18911.5,1.94,True
put,0.2,3.0,0.5,0.0,True,True,170,8012.87,2.53,-900.19,169,10703.51,2.5,-1197.62,18716.38,2.5,False
put,0.2,3.0,0.5,20.0,False,False,227,6373.14,1.61,-1776.71,188,8966.92,1.86,-1596.6,15340.060000000001,1.61,False
put,0.2,3.0,0.5,20.0,False,True,189,8305.26,2.42,-900.19,158,8774.32,2.21,-1197.62,17079.58,2.21,False
put,0.2,3.0,0.5,20.0,True,False,177,5742.15,1.81,-1219.67,181,9236.85,1.98,-1334.62,14979.0,1.81,False
put,0.2,3.0,0.5,20.0,True,True,160,6516.92,2.24,-900.19,153,8672.45,2.27,-1197.62,15189.37,2.24,False
put,0.2,3.0,0.5,25.0,False,False,248,9059.07,1.84,-1542.49,230,12606.61,1.96,-1604.32,21665.68,1.84,True
put,0.2,3.0,0.5,25.0,False,True,200,9942.67,2.7,-900.19,178,11490.96,2.52,-1197.62,21433.629999999997,2.52,False
put,0.2,3.0,0.5,25.0,True,False,191,7917.75,2.12,-907.45,204,11240.77,2.03,-1241.19,19158.52,2.03,True
put,0.2,3.0,0.5,25.0,True,True,170,8012.87,2.53,-900.19,169,10703.51,2.5,-1197.62,18716.38,2.5,False
call,0.1,1.5,0.0,0.0,False,False,252,1238.38,1.53,-432.06,250,-212.2,0.96,-1944.33,1026.18,0.96,False
call,0.1,1.5,0.0,0.0,False,True,52,-120.93,0.87,-382.81,68,-2167.2,0.33,-2195.32,-2288.1299999999997,0.33,False
call,0.1,1.5,0.0,0.0,True,False,191,953.25,1.56,-372.96,207,1688.41,1.73,-215.09,2641.66,1.56,True
call,0.1,1.5,0.0,0.0,True,True,21,-196.57,0.59,-265.27,38,-333.07,0.62,-369.21,-529.64,0.59,False
call,0.1,1.5,0.0,20.0,False,False,227,1477.77,1.9,-119.46,188,1575.95,1.78,-217.6,3053.7200000000003,1.78,False
call,0.1,1.5,0.0,20.0,False,True,38,213.21,1.61,-97.97,30,-376.03,0.48,-404.15,-162.81999999999996,0.48,False
call,0.1,1.5,0.0,20.0,True,False,177,1166.53,1.95,-145.0,181,1564.11,1.81,-271.48,2730.64,1.81,False
call,0.1,1.5,0.0,20.0,True,True,17,78.52,1.52,-84.59,28,-380.14,0.45,-408.27,-301.62,0.45,False
call,0.1,1.5,0.0,25.0,False,False,248,1321.99,1.6,-305.8,230,1335.93,1.46,-389.27,2657.92,1.46,True
call,0.1,1.5,0.0,25.0,False,True,48,-37.32,0.95,-256.54,52,-770.83,0.44,-798.93,-808.1500000000001,0.44,False
call,0.1,1.5,0.0,25.0,True,False,191,953.25,1.56,-372.96,204,1554.88,1.67,-215.09,2508.13,1.56,True
call,0.1,1.5,0.0,25.0,True,True,21,-196.57,0.59,-265.27,35,-466.6,0.46,-494.72,-663.1700000000001,0.46,False
call,0.1,1.5,0.3,0.0,False,False,252,177.55,1.08,-614.72,250,-1409.55,0.71,-2128.52,-1232.0,0.71,False
call,0.1,1.5,0.3,0.0,False,True,52,-241.91,0.71,-380.14,68,-2278.13,0.28,-2293.93,-2520.04,0.28,False
call,0.1,1.5,0.3,0.0,True,False,191,61.81,1.04,-533.52,207,591.87,1.26,-269.56,653.6800000000001,1.04,False
call,0.1,1.5,0.3,0.0,True,True,21,-289.05,0.4,-328.51,38,-406.86,0.52,-452.94,-695.9100000000001,0.4,False
call,0.1,1.5,0.3,20.0,False,False,227,543.2,1.35,-276.73,188,518.49,1.26,-351.59,1061.69,1.26,False
call,0.1,1.5,0.3,20.0,False,True,38,157.97,1.59,-101.99,30,-456.52,0.37,-472.32,-298.54999999999995,0.37,False
call,0.1,1.5,0.3,20.0,True,False,177,345.49,1.28,-280.69,181,538.15,1.28,-331.95,883.64,1.28,False
call,0.1,1.5,0.3,20.0,True,True,17,6.15,1.04,-91.57,28,-455.72,0.34,-471.53,-449.57000000000005,0.34,False
call,0.1,1.5,0.3,25.0,False,False,248,271.73,1.13,-488.45,230,265.53,1.09,-460.65,537.26,1.09,False
call,0.1,1.5,0.3,25.0,False,True,48,-147.73,0.79,-253.87,52,-764.37,0.41,-780.15,-912.1,0.41,False
call,0.1,1.5,0.3,25.0,True,False,191,61.81,1.04,-533.52,204,489.99,1.21,-332.27,551.8,1.04,False
call,0.1,1.5,0.3,25.0,True,True,21,-289.05,0.4,-328.51,35,-508.74,0.39,-524.54,-797.79,0.39,False
call,0.1,1.5,0.5,0.0,False,False,252,-311.45,0.86,-738.55,250,-1992.04,0.59,-2344.49,-2303.49,0.59,False
call,0.1,1.5,0.5,0.0,False,True,52,-344.72,0.59,-380.14,68,-2325.08,0.26,-2364.7,-2669.8,0.26,False
call,0.1,1.5,0.5,0.0,True,False,191,-268.05,0.84,-602.62,207,91.51,1.04,-393.81,-176.54000000000002,0.84,False
call,0.1,1.5,0.5,0.0,True,True,21,-315.34,0.35,-341.51,38,-408.29,0.5,-480.03,-723.63,0.35,False
call,0.1,1.5,0.5,20.0,False,False,227,129.75,1.09,-385.8,188,97.44,1.05,-436.72,227.19,1.05,False
call,0.1,1.5,0.5,20.0,False,True,38,94.0,1.35,-106.23,30,-432.92,0.38,-448.72,-338.92,0.38,False
call,0.1,1.5,0.5,20.0,True,False,177,52.34,1.04,-349.79,181,129.89,1.07,-404.28,182.23,1.04,False
call,0.1,1.5,0.5,20.0,True,True,17,-20.14,0.87,-95.81,28,-432.12,0.36,-447.93,-452.26,0.36,False
call,0.1,1.5,0.5,25.0,False,False,248,-207.62,0.9,-612.29,230,-253.06,0.91,-625.87,-460.68,0.9,False
call,0.1,1.5,0.5,25.0,False,True,48,-240.89,0.66,-270.55,52,-753.77,0.4,-769.55,-994.66,0.4,False
call,0.1,1.5,0.5,25.0,True,False,191,-268.05,0.84,-602.62,204,14.66,1.01,-444.65,-253.39000000000001,0.84,False
call,0.1,1.5,0.5,25.0,True,True,21,-315.34,0.35,-341.51,35,-485.14,0.41,-530.87,-800.48,0.35,False
call,0.1,2.0,0.0,0.0,False,False,252,2535.0,2.4,-326.69,250,2286.28,1.59,-1794.03,4821.280000000001,1.59,True
call,0.1,2.0,0.0,0.0,False,True,52,12.9,1.01,-326.69,68,-1369.55,0.54,-1843.8,-1356.6499999999999,0.54,False
call,0.1,2.0,0.0,0.0,True,False,191,2040.36,2.66,-253.87,207,3702.14,3.62,-199.76,5742.5,2.66,True
call,0.1,2.0,0.0,0.0,True,True,21,-115.77,0.74,-253.87,38,98.31,1.14,-186.15,-17.459999999999994,0.74,False
call,0.1,2.0,0.0,20.0,False,False,227,2620.23,3.24,-89.47,188,3153.46,3.41,-199.76,5773.6900000000005,3.24,False
call,0.1,2.0,0.0,20.0,False,True,38,293.59,1.87,-123.12,30,-52.66,0.91,-218.76,240.92999999999998,0.91,False
call,0.1,2.0,0.0,20.0,True,False,177,2152.93,3.67,-89.47,181,3091.34,3.5,-199.76,5244.27,3.5,False
call,0.1,2.0,0.0,20.0,True,True,17,159.32,2.4,-74.96,28,-49.58,0.91,-215.68,109.74,0.91,False
call,0.1,2.0,0.0,25.0,False,False,248,2565.16,2.51,-253.87,230,3590.42,2.85,-275.8,6155.58,2.51,True
call,0.1,2.0,0.0,25.0,False,True,48,43.06,1.06,-253.87,52,-217.17,0.82,-468.02,-174.10999999999999,0.82,False
call,0.1,2.0,0.0,25.0,True,False,191,2040.36,2.66,-253.87,204,3568.61,3.52,-199.76,5608.97,2.66,True
call,0.1,2.0,0.0,25.0,True,True,21,-115.77,0.74,-253.87,35,-35.22,0.95,-259.81,-150.99,0.74,False
call,0.1,2.0,0.3,0.0,False,False,252,1302.35,1.78,-332.87,250,775.61,1.21,-1758.35,2077.96,1.21,False
call,0.1,2.0,0.3,0.0,False,True,52,-100.2,0.87,-332.87,68,-1557.2,0.44,-1790.84,-1657.4,0.44,False
call,0.1,2.0,0.3,0.0,True,False,191,955.19,1.78,-253.87,207,2355.05,2.76,-199.76,3310.2400000000002,1.78,True
call,0.1,2.0,0.3,0.0,True,True,21,-213.14,0.52,-297.93,38,-7.32,0.99,-195.44,-220.45999999999998,0.52,False
call,0.1,2.0,0.3,20.0,False,False,227,1532.08,2.48,-109.82,188,1964.45,2.6,-199.76,3496.5299999999997,2.48,False
call,0.1,2.0,0.3,20.0,False,True,38,252.41,2.1,-130.1,30,-90.65,0.83,-194.71,161.76,0.83,False
call,0.1,2.0,0.3,20.0,True,False,177,1150.22,2.43,-107.29,181,1944.31,2.68,-223.41,3094.5299999999997,2.43,False
call,0.1,2.0,0.3,20.0,True,True,17,82.06,1.72,-81.94,28,-82.66,0.83,-186.72,-0.5999999999999943,0.83,False
call,0.1,2.0,0.3,25.0,False,False,248,1349.26,1.86,-253.87,230,2251.82,2.27,-227.05,3601.08,1.86,True
call,0.1,2.0,0.3,25.0,False,True,48,-53.29,0.92,-253.87,52,-242.31,0.76,-366.37,-295.6,0.76,False
call,0.1,2.0,0.3,25.0,True,False,191,955.19,1.78,-253.87,204,2253.17,2.69,-199.76,3208.36,1.78,True
call,0.1,2.0,0.3,25.0,True,True,21,-213.14,0.52,-297.93,35,-109.2,0.83,-235.9,-322.34,0.52,False
call,0.1,2.0,0.5,0.0,False,False,252,759.57,1.49,-347.34,250,-4.32,1.0,-1780.11,755.25,1.0,False
call,0.1,2.0,0.5,0.0,False,True,52,-224.7,0.71,-347.34,68,-1611.55,0.41,-1770.46,-1836.25,0.41,False
call,0.1,2.0,0.5,0.0,True,False,191,565.76,1.49,-286.32,207,1603.72,2.2,-199.76,2169.48,1.49,True
call,0.1,2.0,0.5,0.0,True,True,21,-239.43,0.46,-310.92,38,-79.78,0.87,-208.74,-319.21000000000004,0.46,False
call,0.1,2.0,0.5,20.0,False,False,227,1092.64,2.19,-124.94,188,1365.8,2.14,-199.76,2458.44,2.14,False
call,0.1,2.0,0.5,20.0,False,True,38,181.22,1.79,-134.35,30,-90.51,0.82,-183.44,90.71,0.82,False
call,0.1,2.0,0.5,20.0,True,False,177,810.82,2.11,-96.86,181,1313.19,2.14,-259.75,2124.01,2.11,False
call,0.1,2.0,0.5,20.0,True,True,17,55.77,1.49,-86.18,28,-127.78,0.74,-220.71,-72.00999999999999,0.74,False
call,0.1,2.0,0.5,25.0,False,False,248,830.6,1.57,-253.87,230,1565.34,1.92,-199.76,2395.94,1.57,True
call,0.1,2.0,0.5,25.0,False,True,48,-153.67,0.77,-260.21,52,-209.56,0.78,-324.2,-363.23,0.77,False
call,0.1,2.0,0.5,25.0,True,False,191,565.76,1.49,-286.32,204,1526.87,2.14,-199.76,2092.63,1.49,True
call,0.1,2.0,0.5,25.0,True,True,21,-239.43,0.46,-310.92,35,-156.63,0.75,-259.58,-396.06,0.46,False
call,0.1,3.0,0.0,0.0,False,False,252,3857.15,4.54,-253.87,250,2717.03,1.62,-3305.78,6574.18,1.62,True
call,0.1,3.0,0.0,0.0,False,True,52,445.6,1.63,-253.87,68,-1774.58,0.55,-3305.78,-1328.98,0.55,False
call,0.1,3.0,0.0,0.0,True,False,191,2683.53,3.95,-253.87,207,4654.07,6.03,-199.76,7337.6,3.95,True
call,0.1,3.0,0.0,0.0,True,True,21,-203.31,0.64,-400.67,38,600.0,2.26,-268.83,396.69,0.64,False
call,0.1,3.0,0.0,20.0,False,False,227,3572.2,6.92,-120.12,188,3917.18,5.23,-199.76,7489.379999999999,5.23,False
call,0.1,3.0,0.0,20.0,False,True,38,502.39,3.28,-153.47,30,265.0,1.56,-268.83,767.39,1.56,False
call,0.1,3.0,0.0,20.0,True,False,177,2803.1,7.61,-77.62,181,3728.9,5.03,-199.76,6532.0,5.03,False
call,0.1,3.0,0.0,20.0,True,True,17,225.06,3.9,-77.62,28,211.53,1.44,-268.83,436.59000000000003,1.44,False
call,0.1,3.0,0.0,25.0,False,False,248,3687.42,4.39,-253.87,230,5230.88,6.11,-199.76,8918.3,4.39,True
call,0.1,3.0,0.0,25.0,False,True,48,275.87,1.39,-253.87,52,903.44,2.58,-268.83,1179.31,1.39,False
call,0.1,3.0,0.0,25.0,True,False,191,2683.53,3.95,-253.87,204,4520.54,5.88,-199.76,7204.07,3.95,True
call,0.1,3.0,0.0,25.0,True,True,21,-203.31,0.64,-400.67,35,466.47,1.98,-268.83,263.16,0.64,False
call,0.1,3.0,0.3,0.0,False,False,252,2331.29,3.25,-253.87,250,868.03,1.2,-3332.48,3199.3199999999997,1.2,False
call,0.1,3.0,0.3,0.0,False,True,52,200.86,1.31,-253.87,68,-2208.88,0.42,-3334.6,-2008.02,0.42,False
call,0.1,3.0,0.3,0.0,True,False,191,1487.38,2.64,-253.87,207,3214.71,4.91,-199.76,4702.09,2.64,True
call,0.1,3.0,0.3,0.0,True,True,21,-311.99,0.45,-427.45,38,449.82,2.21,-196.2,137.82999999999998,0.45,False
call,0.1,3.0,0.3,20.0,False,False,227,2236.53,5.05,-127.23,188,2657.04,4.23,-199.76,4893.57,4.23,False
call,0.1,3.0,0.3,20.0,False,True,38,355.74,3.1,-160.45,30,203.2,1.55,-196.2,558.94,1.55,False
call,0.1,3.0,0.3,20.0,True,False,177,1708.93,5.03,-93.13,181,2525.59,4.07,-204.82,4234.52,4.07,False
call,0.1,3.0,0.3,20.0,True,True,17,136.49,2.76,-77.62,28,158.94,1.43,-196.2,295.43,1.43,False
call,0.1,3.0,0.3,25.0,False,False,248,2184.71,3.11,-253.87,230,3600.06,4.92,-199.76,5784.77,3.11,True
call,0.1,3.0,0.3,25.0,False,True,48,54.28,1.08,-253.87,52,644.35,2.37,-196.2,698.63,1.08,False
call,0.1,3.0,0.3,25.0,True,False,191,1487.38,2.64,-253.87,204,3112.83,4.79,-199.76,4600.21,2.64,True
call,0.1,3.0,0.3,25.0,True,True,21,-311.99,0.45,-427.45,35,347.94,1.94,-196.2,35.94999999999999,0.45,False
call,0.1,3.0,0.5,0.0,False,False,252,1628.94,2.65,-253.87,250,1958.82,1.86,-1601.6,3587.76,1.86,True
call,0.1,3.0,0.5,0.0,False,True,52,31.79,1.05,-253.87,68,-367.47,0.8,-1619.26,-335.68,0.8,False
call,0.1,3.0,0.5,0.0,True,False,191,1031.55,2.2,-253.87,207,2629.08,5.2,-199.76,3660.63,2.2,True
call,0.1,3.0,0.5,0.0,True,True,21,-338.28,0.4,-440.44,38,568.1,4.23,-121.18,229.82000000000005,0.4,False
call,0.1,3.0,0.5,20.0,False,False,227,1680.74,4.33,-130.88,188,2184.76,4.49,-199.76,3865.5,4.33,False
call,0.1,3.0,0.5,20.0,False,True,38,276.74,2.63,-164.69,30,354.75,3.02,-121.18,631.49,2.63,False
call,0.1,3.0,0.5,20.0,True,False,177,1309.59,4.48,-77.62,181,2073.09,4.31,-234.86,3382.6800000000003,4.31,False
call,0.1,3.0,0.5,20.0,True,True,17,110.2,2.42,-77.62,28,317.48,2.81,-121.18,427.68,2.42,False
call,0.1,3.0,0.5,25.0,False,False,248,1543.24,2.56,-253.87,230,2956.69,5.09,-199.76,4499.93,2.56,True
call,0.1,3.0,0.5,25.0,False,True,48,-53.91,0.92,-255.97,52,745.25,3.73,-121.18,691.34,0.92,False
call,0.1,3.0,0.5,25.0,True,False,191,1031.55,2.2,-253.87,204,2552.23,5.08,-199.76,3583.7799999999997,2.2,True
call,0.1,3.0,0.5,25.0,True,True,21,-338.28,0.4,-440.44,35,491.25,3.79,-121.18,152.97000000000003,0.4,False
call,0.16,1.5,0.0,0.0,False,False,252,3222.46,1.87,-546.68,250,2066.21,1.29,-2363.77,5288.67,1.29,False
call,0.16,1.5,0.0,0.0,False,True,52,-169.42,0.89,-639.26,68,-2604.58,0.43,-2710.76,-2774.0,0.43,False
call,0.16,1.5,0.0,0.0,True,False,191,2770.41,2.12,-398.24,207,4357.15,2.27,-264.33,7127.5599999999995,2.12,True
call,0.16,1.5,0.0,0.0,True,True,21,-143.48,0.8,-340.59,38,-417.07,0.7,-477.56,-560.55,0.7,False
call,0.16,1.5,0.0,20.0,False,False,227,3361.87,2.23,-238.83,188,4249.76,2.49,-247.68,7611.63,2.23,False
call,0.16,1.5,0.0,20.0,False,True,38,206.96,1.26,-276.48,30,-369.64,0.66,-430.12,-162.67999999999998,0.66,False
call,0.16,1.5,0.0,20.0,True,False,177,2920.56,2.58,-172.5,181,4191.17,2.54,-333.9,7111.73,2.54,False
call,0.16,1.5,0.0,20.0,True,True,17,185.41,1.71,-130.41,28,-386.82,0.63,-447.3,-201.41,0.63,False
call,0.16,1.5,0.0,25.0,False,False,248,3349.38,1.95,-340.59,230,3930.1,1.9,-537.48,7279.48,1.9,True
call,0.16,1.5,0.0,25.0,False,True,48,-42.5,0.97,-433.17,52,-936.09,0.56,-996.57,-978.59,0.56,False
call,0.16,1.5,0.0,25.0,True,False,191,2770.41,2.12,-398.24,204,4252.63,2.26,-264.33,7023.04,2.12,True
call,0.16,1.5,0.0,25.0,True,True,21,-143.48,0.8,-340.59,35,-521.59,0.6,-582.09,-665.07,0.6,False
call,0.16,1.5,0.3,0.0,False,False,252,1868.64,1.55,-553.38,250,222.8,1.03,-2481.4,2091.44,1.03,False
call,0.16,1.5,0.3,0.0,False,True,52,-89.23,0.93,-546.68,68,-2684.64,0.39,-2746.57,-2773.87,0.39,False
call,0.16,1.5,0.3,0.0,True,False,191,1420.47,1.58,-538.89,207,2695.9,1.81,-313.91,4116.37,1.58,True
call,0.16,1.5,0.3,0.0,True,True,21,-277.82,0.61,-360.12,38,-395.71,0.69,-508.45,-673.53,0.61,False
call,0.16,1.5,0.3,20.0,False,False,227,2221.27,1.94,-173.0,188,2493.17,1.87,-334.87,4714.4400000000005,1.87,False
call,0.16,1.5,0.3,20.0,False,True,38,393.37,1.79,-149.85,30,-514.68,0.52,-547.77,-121.30999999999995,0.52,False
call,0.16,1.5,0.3,20.0,True,False,177,1685.4,1.94,-221.06,181,2481.05,1.91,-401.16,4166.450000000001,1.91,False
call,0.16,1.5,0.3,20.0,True,True,17,76.47,1.29,-142.18,28,-524.1,0.49,-557.19,-447.63,0.49,False
call,0.16,1.5,0.3,25.0,False,False,248,2016.55,1.64,-347.29,230,2176.02,1.52,-532.27,4192.57,1.52,True
call,0.16,1.5,0.3,25.0,False,True,48,58.68,1.05,-340.59,52,-947.21,0.52,-980.28,-888.5300000000001,0.52,False
call,0.16,1.5,0.3,25.0,True,False,191,1420.47,1.58,-538.89,204,2512.95,1.76,-339.52,3933.42,1.58,True
call,0.16,1.5,0.3,25.0,True,True,21,-277.82,0.61,-360.12,35,-578.66,0.54,-623.8,-856.48,0.54,False
call,0.16,1.5,0.5,0.0,False,False,252,1072.16,1.33,-713.58,250,-821.63,0.88,-2593.37,250.5300000000001,0.88,False
call,0.16,1.5,0.5,0.0,False,True,52,-185.08,0.85,-546.68,68,-2694.47,0.37,-2799.09,-2879.5499999999997,0.37,False
call,0.16,1.5,0.5,0.0,True,False,191,707.22,1.29,-651.44,207,1713.92,1.53,-325.65,2421.1400000000003,1.29,False
call,0.16,1.5,0.5,0.0,True,True,21,-297.78,0.56,-384.85,38,-384.71,0.69,-540.14,-682.49,0.56,False
call,0.16,1.5,0.5,20.0,False,False,227,1557.93,1.7,-256.35,188,1609.47,1.58,-376.19,3167.4,1.58,False
call,0.16,1.5,0.5,20.0,False,True,38,366.27,1.87,-149.85,30,-480.73,0.54,-513.82,-114.46000000000004,0.54,False
call,0.16,1.5,0.5,20.0,True,False,177,1053.82,1.59,-333.61,181,1605.67,1.61,-417.09,2659.49,1.59,False
call,0.16,1.5,0.5,20.0,True,True,17,73.79,1.32,-142.18,28,-490.15,0.51,-523.25,-416.35999999999996,0.51,False
call,0.16,1.5,0.5,25.0,False,False,248,1237.37,1.41,-507.49,230,1240.29,1.3,-558.48,2477.66,1.3,True
call,0.16,1.5,0.5,25.0,False,True,48,-19.87,0.98,-340.59,52,-860.38,0.55,-920.34,-880.25,0.55,False
call,0.16,1.5,0.5,25.0,True,False,191,707.22,1.29,-651.44,204,1553.92,1.48,-404.9,2261.1400000000003,1.29,False
call,0.16,1.5,0.5,25.0,True,True,21,-297.78,0.56,-384.85,35,-544.71,0.55,-655.49,-842.49,0.55,False
call,0.16,2.0,0.0,0.0,False,False,252,5601.36,2.95,-449.3,250,6757.8,2.29,-2201.42,12359.16,2.29,True
call,0.16,2.0,0.0,0.0,False,True,52,271.36,1.18,-493.16,68,-1190.62,0.71,-2286.53,-919.2599999999999,0.71,False
call,0.16,2.0,0.0,0.0,True,False,191,4609.34,3.54,-340.59,207,8231.65,5.54,-291.23,12840.99,3.54,True
call,0.16,2.0,0.0,0.0,True,True,21,35.03,1.05,-340.59,38,598.15,1.59,-291.23,633.18,1.05,False
call,0.16,2.0,0.0,20.0,False,False,227,5331.96,3.63,-238.83,188,7320.37,5.77,-237.7,12652.33,3.63,False
call,0.16,2.0,0.0,20.0,False,True,38,402.87,1.52,-273.53,30,448.52,1.59,-241.59,851.39,1.52,False
call,0.16,2.0,0.0,20.0,True,False,177,4595.55,4.74,-143.78,181,7201.63,6.07,-237.7,11797.18,4.74,False
call,0.16,2.0,0.0,20.0,True,True,17,363.92,2.76,-112.15,28,446.95,1.64,-241.59,810.87,1.64,False
call,0.16,2.0,0.0,25.0,False,False,248,5483.41,2.98,-340.59,230,8166.05,4.1,-353.01,13649.46,2.98,True
call,0.16,2.0,0.0,25.0,False,True,48,153.41,1.11,-384.45,52,153.93,1.09,-494.73,307.34000000000003,1.09,False
call,0.16,2.0,0.0,25.0,True,False,191,4609.34,3.54,-340.59,204,7984.9,5.4,-291.23,12594.24,3.54,True
call,0.16,2.0,0.0,25.0,True,True,21,35.03,1.05,-340.59,35,351.4,1.34,-291.23,386.42999999999995,1.05,False
call,0.16,2.0,0.3,0.0,False,False,252,4006.0,2.63,-449.3,250,4425.16,1.9,-2258.16,8431.16,1.9,True
call,0.16,2.0,0.3,0.0,False,True,52,317.02,1.28,-449.3,68,-1375.84,0.64,-2294.01,-1058.82,0.64,False
call,0.16,2.0,0.3,0.0,True,False,191,2975.91,2.65,-340.59,207,6231.79,4.94,-237.7,9207.7,2.65,True
call,0.16,2.0,0.3,0.0,True,True,21,-133.65,0.8,-340.59,38,593.1,1.75,-237.27,459.45000000000005,0.8,False
call,0.16,2.0,0.3,20.0,False,False,227,3996.95,3.47,-143.78,188,5384.18,4.82,-237.7,9381.130000000001,3.47,False
call,0.16,2.0,0.3,20.0,False,True,38,577.89,2.33,-159.92,30,383.25,1.61,-195.36,961.14,1.61,False
call,0.16,2.0,0.3,20.0,True,False,177,3100.89,3.54,-143.78,181,5326.04,5.12,-237.7,8426.93,3.54,False
call,0.16,2.0,0.3,20.0,True,True,17,220.64,2.07,-112.15,28,389.44,1.68,-195.36,610.0799999999999,1.68,False
call,0.16,2.0,0.3,25.0,False,False,248,3932.18,2.67,-340.59,230,6122.21,3.63,-348.88,10054.39,2.67,True
call,0.16,2.0,0.3,25.0,False,True,48,243.2,1.23,-340.59,52,214.41,1.15,-405.75,457.61,1.15,False
call,0.16,2.0,0.3,25.0,True,False,191,2975.91,2.65,-340.59,204,6048.84,4.82,-237.7,9024.75,2.65,True
call,0.16,2.0,0.3,25.0,True,True,21,-133.65,0.8,-340.59,35,410.15,1.52,-237.27,276.5,0.8,False
call,0.16,2.0,0.5,0.0,False,False,252,2838.86,2.2,-449.3,250,3244.3,1.71,-2061.98,6083.16,1.71,True
